# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = Astro_dev-4 (set)
# _SET1_  NGENES = 897
# _SET1_  P-VALUE = 0.000336673
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000231090     1   55648534   55709850    169      14  413466     -0.65848      0.56308   -1.1102e-16     -0.65848
_SET1_   ENSG00000260971     1   56703966   56759243    181      21  413466      -1.2519      0.76048   -2.2204e-16      -1.2519
_SET1_   ENSG00000236341     1   57394559   57472430    258      27  413466      -1.5155      0.83425   -2.2204e-16      -1.5155
_SET1_   ENSG00000227935     1   57817248   57863122    209      16  413466     0.064161      0.26608   -1.5266e-16     0.064161
_SET1_   ENSG00000232453     1   59338540   59397375    138      20  413466     -0.24935      0.38796   -1.3878e-16     -0.24935
_SET1_   ENSG00000231816     1   60203467   60264520    157      37  413466      -0.5377      0.51958   -1.1102e-16      -0.5377
_SET1_   ENSG00000226883     1   60210419   60289854    184      34  413466      -1.2606      0.77716   -2.2204e-16      -1.2606
_SET1_   ENSG00000226476     1   60995921   61141163    380      25  413466       5.4521   7.1157e-10             0       5.4521
_SET1_   ENSG00000231252     1   61115303   61326256    644      59  413466        2.722   0.00048267             0        2.722
_SET1_   ENSG00000237853     1   61704617   61754182     94      17  413466      0.73154      0.10631   -1.1102e-16      0.73154
_SET1_   ENSG00000235545     1   63119153   63186365     61       6  413466      -3.4493      0.99853             0      -3.4493
_SET1_   ENSG00000229537     1   63456168   63513142    289      23  413466     -0.88248      0.61865   -1.1102e-16     -0.88248
_SET1_   ENSG00000223949     1   64550125   64671980    372      35  413466       1.2455     0.033058   -2.2204e-16       1.2455
_SET1_   ENSG00000272864     1   75154453   75200017    125      23  413466      -1.0874      0.70608   -2.2204e-16      -1.0874
_SET1_   ENSG00000178193     1   76165688   76224696    204      16  413466       1.7042     0.012277   -2.2204e-16       1.7042
_SET1_   ENSG00000237552     1   77213809   77279952    132      28  413466      -0.7659      0.59458   -1.1102e-16      -0.7659
_SET1_   ENSG00000223653     1   85707398   85923807    645      36  413466      0.49895      0.11722   -1.6653e-16      0.49895
_SET1_   ENSG00000267734     1   87387882   87435574    102       7  413466     -0.24716      0.42461   -1.3878e-16     -0.24716
_SET1_   ENSG00000223675     1   95041112   95092853    198      26  413466     -0.86799      0.62585   -1.1102e-16     -0.86799
_SET1_   ENSG00000224081     1   95094017   95320837    779      39  413466      0.38997      0.12077   -1.6653e-16      0.38997
_SET1_   ENSG00000226026     1   95618775   95734538    301      22  413466       2.6915   0.00055365             0       2.6915
_SET1_   ENSG00000228086     1  100917955  100986553     62      12  413466     -0.16903      0.35797   -1.3878e-16     -0.16903
_SET1_   ENSG00000233184     1  101456434  101562821    140      14  413466      0.84031     0.089056   -1.1102e-16      0.84031
_SET1_   ENSG00000225938     1  101691239  101737084    103      24  413466      -1.5075      0.83816   -2.2204e-16      -1.5075
_SET1_   ENSG00000260246     1  110225739  110271364     91      18  413466       2.1114    0.0040368             0       2.1114
_SET1_   ENSG00000231246     1  112709856  112938150    591      56  413466     -0.36797      0.41403   -1.6653e-16     -0.36797
_SET1_   ENSG00000225075     1  113226310  113274243     99      21  413466      0.84127     0.082416   -1.1102e-16      0.84127
_SET1_   ENSG00000233430     1  149295910  149348076      4       2  413466      0.54745      0.14998   -1.1102e-16      0.54745
_SET1_   ENSG00000234571     1  149362292  149414646      2       1  413466     -0.28145      0.48089   -1.6653e-16     -0.28145
_SET1_   ENSG00000273481     1  151265425  151310905     48      10  413466      0.29885        0.203   -1.6653e-16      0.29885
_SET1_   ENSG00000237976     1  151284443  151330503     56      10  413466      0.54039      0.14297   -1.1102e-16      0.54039
_SET1_   ENSG00000243613     1  153709327  153758703     80      15  413466     -0.27487      0.40242   -1.6653e-16     -0.27487
_SET1_   ENSG00000272068     1  156597575  156645796     85      18  413466      -1.4805      0.82234   -2.2204e-16      -1.4805
_SET1_   ENSG00000272405     1  156601458  156649679     86      17  413466      -1.3894      0.79694   -2.2204e-16      -1.3894
_SET1_   ENSG00000229953     1  156606299  156666216    133      22  413466       -1.858      0.90325   -2.2204e-16       -1.858
_SET1_   ENSG00000224259     1  159896008  159958851    202      37  413466      0.15905       0.2615   -1.3878e-16      0.15905
_SET1_   ENSG00000225279     1  159997278  160059611    123      18  413466       1.6559     0.013654   -2.2204e-16       1.6559
_SET1_   ENSG00000228606     1  160196534  160242568     64       7  413466     -0.56646      0.52344   -1.1102e-16     -0.56646
_SET1_   ENSG00000226889     1  161725115  161771017    131      15  413466     0.021255      0.31032   -1.5266e-16     0.021255
_SET1_   ENSG00000232892     1  163096465  163192813    311      33  413466       -1.603      0.85266   -2.2204e-16       -1.603
_SET1_   ENSG00000232995     1  163204295  163326684    519      28  413466     -0.21402       0.3268   -1.3878e-16     -0.21402
_SET1_   ENSG00000231605     1  167135154  167200029    209      40  413466     -0.30185      0.42455   -1.6653e-16     -0.30185
_SET1_   ENSG00000241666     1  167586622  167634911    162      28  413466      -2.5321      0.97718             0      -2.5321
_SET1_   ENSG00000231424     1  171206719  171255933    161      26  413466      0.88647     0.080283   -1.1102e-16      0.88647
_SET1_   ENSG00000228686     1  175951413  175997896     92      16  413466       1.8042     0.010106   -2.2204e-16       1.8042
_SET1_   ENSG00000243062     1  179664352  179721832    197      19  413466      0.13329      0.24724   -1.3878e-16      0.13329
_SET1_   ENSG00000225811     1  190199028  190341400    243      20  413466     -0.58397      0.50483   -1.1102e-16     -0.58397
_SET1_   ENSG00000237457     1  190412681  190459865     84      12  413466     -0.13886      0.34793   -1.3878e-16     -0.13886
_SET1_   ENSG00000241505     1  190414509  190473427    136      16  413466     -0.60638      0.52787   -1.1102e-16     -0.60638
_SET1_   ENSG00000230260     1  197397106  197451599     41      12  413466        1.782    0.0094406   -2.2204e-16        1.782
_SET1_   ENSG00000261573     1  198616682  198671190    152      23  413466      0.18122      0.24364   -1.3878e-16      0.18122
_SET1_   ENSG00000224536     1  201441369  201512736    308      23  413466      -1.3717      0.78633   -2.2204e-16      -1.3717
_SET1_   ENSG00000260021     1  202769366  202814957    127      15  413466      0.46582      0.16839   -1.6653e-16      0.46582
_SET1_   ENSG00000234996     1  202795882  202854369    135      20  413466      0.58282      0.13061   -1.1102e-16      0.58282
_SET1_   ENSG00000226330     1  204311978  204414974    263      42  413466   -0.0030166       0.3174   -1.5222e-16   -0.0030166
_SET1_   ENSG00000234915     1  212462837  212540055    162      20  413466     -0.97042      0.66803   -1.1102e-16     -0.97042
_SET1_   ENSG00000231814     1  218031242  218104146    288      23  413466    -0.051833       0.3066   -1.5266e-16    -0.051833
_SET1_   ENSG00000232480     1  218507538  218554020     67      13  413466     0.045221       0.2861   -1.5266e-16     0.045221
_SET1_   ENSG00000223842     1  219385590  219433839     79       8  413466      0.84554     0.086864   -1.1102e-16      0.84554
_SET1_   ENSG00000221571     1  220963962  221009389    137      19  413466      -1.0351      0.68586   -2.2204e-16      -1.0351
_SET1_   ENSG00000228548     1  226821598  226874046     95      16  413466       1.5079     0.020783   -2.2204e-16       1.5079
_SET1_   ENSG00000233706     1  227144841  227190907    125      12  413466      0.74171     0.099851   -1.1102e-16      0.74171
_SET1_   ENSG00000223635     1  229609248  229660019    106       5  413466     -0.82427      0.66119   -1.1102e-16     -0.82427
_SET1_   ENSG00000231768     1  234653637  234702525    154      23  413466      0.27646      0.20524   -1.6653e-16      0.27646
_SET1_   ENSG00000228830     1  234707754  234755229    153      27  413466      0.12569      0.25353   -1.3878e-16      0.12569
_SET1_   ENSG00000259776     1  239401108  239449118    152      12  413466      -1.1799      0.75501   -2.2204e-16      -1.1799
_SET1_   ENSG00000233735     1  240331139  240377944    155      14  413466       0.9706     0.066054   -1.1102e-16       0.9706
_SET1_   ENSG00000272865     1  242275816  242382431    391      26  413466       1.1775     0.035856   -2.2204e-16       1.1775
_SET1_   ENSG00000224525     1  242331857  242384129    229      23  413466       1.6757      0.01236   -2.2204e-16       1.6757
_SET1_   ENSG00000225234     2    3475013    3521180    187      16  413466      0.34911      0.18304   -1.6653e-16      0.34911
_SET1_   ENSG00000235078     2    3488046    3536968    155      16  413466     -0.50476      0.48353   -1.1102e-16     -0.50476
_SET1_   ENSG00000236106     2    5831581    5880474    150      22  413466       1.6858     0.012684   -2.2204e-16       1.6858
_SET1_   ENSG00000236790     2    8137901    8558751   1076      98  413466      0.58862        0.106   -1.1102e-16      0.58862
_SET1_   ENSG00000229740     2    8244532    8293399     93       9  413466      0.82157     0.098321   -1.1102e-16      0.82157
_SET1_   ENSG00000231435     2    8673722    8750631    254      31  413466     -0.33035      0.41943   -1.6653e-16     -0.33035
_SET1_   ENSG00000235092     2    8796766    8856993    155      21  413466       0.1228      0.26888   -1.5266e-16       0.1228
_SET1_   ENSG00000240980     2    9248295    9296235    180      17  413466      0.13438      0.25007   -1.3878e-16      0.13438
_SET1_   ENSG00000224194     2   15798808   15855608    223      30  413466    -0.028089      0.30245   -1.5266e-16    -0.028089
_SET1_   ENSG00000271991     2   20066786   20112330    154      25  413466       1.7306     0.011473   -2.2204e-16       1.7306
_SET1_   ENSG00000228950     2   20615803   20662708    151      33  413466     -0.80649      0.61208   -1.1102e-16     -0.80649
_SET1_   ENSG00000232642     2   24378753   24432874    155      16  413466       1.0712     0.057185   -2.2204e-16       1.0712
_SET1_   ENSG00000230452     2   25392182   25442071     89       6  413466     -0.16353       0.3912   -1.3878e-16     -0.16353
_SET1_   ENSG00000223522     2   28520558   28568326     83      16  413466       2.9642   0.00023151             0       2.9642
_SET1_   ENSG00000272716     2   32380115   32425826    102      14  413466      0.37296      0.17975   -1.6653e-16      0.37296
_SET1_   ENSG00000230046     2   32592699   32639667     87      12  413466    -0.033243      0.32787   -1.5266e-16    -0.033243
_SET1_   ENSG00000231826     2   43244992   43301686    182      26  413466      -0.2304       0.3771   -1.3878e-16      -0.2304
_SET1_   ENSG00000250116     2   46785395   46842377    127      18  413466     -0.21312      0.37933   -1.3878e-16     -0.21312
_SET1_   ENSG00000231918     2   51224739   52645055   4786     171  413466       2.9091   0.00020434             0       2.9091
_SET1_   ENSG00000237374     2   51419219   51483902    236      25  413466       1.5018     0.020069   -2.2204e-16       1.5018
_SET1_   ENSG00000238018     2   54878148   54924929    147      20  413466     -0.33278      0.41782   -1.6653e-16     -0.33278
_SET1_   ENSG00000231609     2   63261057   63310775     41      17  413466       1.3422     0.030074   -2.2204e-16       1.3422
_SET1_   ENSG00000234255     2   65659189   65718705    179      20  413466     -0.05173      0.30713   -1.5266e-16     -0.05173
_SET1_   ENSG00000230749     2   66656220   66702444     72      12  413466      -2.0293      0.93608             0      -2.0293
_SET1_   ENSG00000273275     2   68371965   68417664     84      10  413466       1.5257     0.019955   -2.2204e-16       1.5257
_SET1_   ENSG00000272735     2   71284649   71330255    143      17  413466     -0.27379      0.40388   -1.6653e-16     -0.27379
_SET1_   ENSG00000231781     2   82200396   82267824    221      21  413466        1.916    0.0065769   -2.2204e-16        1.916
_SET1_   ENSG00000229498     2   86007253   86062514    194      27  413466      -2.1525      0.94616             0      -2.1525
_SET1_   ENSG00000272564     2   86096402   86141850    160      12  413466    -0.019294      0.30094   -1.5266e-16    -0.019294
_SET1_   ENSG00000273080     2   86387713   86433172    145       7  413466      0.90652     0.080054   -1.1102e-16      0.90652
_SET1_   ENSG00000234028     2   88892057   88941339     58      12  413466     -0.70305       0.5646   -1.1102e-16     -0.70305
_SET1_   ENSG00000272913     2   96180857   96227450     34       8  413466       1.3594     0.028828   -2.2204e-16       1.3594
_SET1_   ENSG00000223947     2  101600138  101653706    122      14  413466      -0.4651      0.47208   -1.6653e-16      -0.4651
_SET1_   ENSG00000228968     2  104731726  104798687    143      14  413466      0.77901      0.10114   -1.1102e-16      0.77901
_SET1_   ENSG00000227157     2  104992659  105042070    106      19  413466       1.9606     0.006948   -2.2204e-16       1.9606
_SET1_   ENSG00000225765     2  105018685  105065466     86      13  413466       1.6645     0.014323   -2.2204e-16       1.6645
_SET1_   ENSG00000228528     2  105285216  105331967     95      18  413466     -0.24246      0.39063   -1.3878e-16     -0.24246
_SET1_   ENSG00000229743     2  105471955  105524053     86      14  413466       1.9804    0.0056699   -2.2204e-16       1.9804
_SET1_   ENSG00000224509     2  105542869  105689954    385      19  413466      0.24148      0.19741   -1.3878e-16      0.24148
_SET1_   ENSG00000229118     2  111987860  112047457     97      20  413466      -1.2203      0.75064   -2.2204e-16      -1.2203
_SET1_   ENSG00000231538     2  115576009  115626125    117      16  413466     -0.72421      0.57384   -1.1102e-16     -0.72421
_SET1_   ENSG00000235717     2  115581407  115628165    111      14  413466     -0.79883      0.60455   -1.1102e-16     -0.79883
_SET1_   ENSG00000235840     2  121041583  121093874    115      22  413466       2.0684     0.004612             0       2.0684
_SET1_   ENSG00000233221     2  131578551  131629567    132      20  413466      0.81098     0.096456   -1.1102e-16      0.81098
_SET1_   ENSG00000230065     2  133383099  133434563     89       7  413466      -1.9898      0.93091   -2.2204e-16      -1.9898
_SET1_   ENSG00000233729     2  133638130  133699067    117      18  413466     -0.16623      0.35434   -1.3878e-16     -0.16623
_SET1_   ENSG00000223430     2  134276886  134325798    155      19  413466      -1.4613      0.82263   -2.2204e-16      -1.4613
_SET1_   ENSG00000223642     2  160207878  160271147    220      24  413466       -1.412      0.81268   -2.2204e-16       -1.412
_SET1_   ENSG00000224152     2  160436807  160483593    141      14  413466      -1.2903      0.77209   -2.2204e-16      -1.2903
_SET1_   ENSG00000235724     2  162069296  162146179    100      18  413466       3.2973   7.0951e-05             0       3.2973
_SET1_   ENSG00000235335     2  168661284  168832654    393      41  413466       2.4252    0.0015432             0       2.4252
_SET1_   ENSG00000239467     2  171592623  171644658    186      14  413466     -0.04237       0.3073   -1.5266e-16     -0.04237
_SET1_   ENSG00000226963     2  173282502  173328331    220      29  413466       1.4221     0.027141   -2.2204e-16       1.4221
_SET1_   ENSG00000226853     2  175317117  175363114     61      16  413466       1.5171     0.018591   -2.2204e-16       1.5171
_SET1_   ENSG00000222043     2  178094087  178140243     72      11  413466    -0.028019      0.30299   -1.5266e-16    -0.028019
_SET1_   ENSG00000237655     2  178432817  178493300    202      20  413466      -2.4208      0.97261             0      -2.4208
_SET1_   ENSG00000229941     2  178528157  178598017    241      29  413466     -0.37222      0.44046   -1.6653e-16     -0.37222
_SET1_   ENSG00000225258     2  181426439  181592181    534      29  413466      -1.7633      0.86456   -2.2204e-16      -1.7633
_SET1_   ENSG00000236153     2  181834154  181879817    164       7  413466       4.3298   7.7678e-07             0       4.3298
_SET1_   ENSG00000238171     2  181930778  182005695    224      21  413466       4.2491   7.8525e-07             0       4.2491
_SET1_   ENSG00000231646     2  186638418  186699878    127       8  413466     -0.17005      0.36659   -1.3878e-16     -0.17005
_SET1_   ENSG00000237877     2  186887618  186982960    211      16  413466      0.21033      0.22946   -1.3878e-16      0.21033
_SET1_   ENSG00000259915     2  187209299  187256500    109      12  413466      0.77248     0.096349   -1.1102e-16      0.77248
_SET1_   ENSG00000227227     2  187496066  187595014    189      17  413466     -0.68063      0.54909   -1.1102e-16     -0.68063
_SET1_   ENSG00000272211     2  196980987  197029605    158      10  413466       2.8537   0.00038121             0       2.8537
_SET1_   ENSG00000273209     2  202887493  202933260    117      15  413466       -2.379      0.96686             0       -2.379
_SET1_   ENSG00000272966     2  203166462  203211923     71       7  413466       0.9229     0.083132   -1.1102e-16       0.9229
_SET1_   ENSG00000231955     2  206945271  206997047    123      12  413466        1.371     0.028139   -2.2204e-16        1.371
_SET1_   ENSG00000228577     2  207461221  207509536     94      22  413466    -0.065868      0.31799   -1.5266e-16    -0.065868
_SET1_   ENSG00000225064     2  208090169  208145414    158      28  413466     -0.23058      0.38349   -1.3878e-16     -0.23058
_SET1_   ENSG00000231908     2  209084971  209130905    102      21  413466      -1.0871      0.73373   -2.2204e-16      -1.0871
_SET1_   ENSG00000234308     2  213625055  213693986    171      23  413466      0.67556       0.1183   -1.1102e-16      0.67556
_SET1_   ENSG00000270659     2  213982694  214028383    109      17  413466     -0.55024       0.4991   -1.1102e-16     -0.55024
_SET1_   ENSG00000237571     2  216104715  216152670    177      27  413466       1.2463     0.037309   -2.2204e-16       1.2463
_SET1_   ENSG00000241520     2  217337755  217386919    157      19  413466       2.5701    0.0010212             0       2.5701
_SET1_   ENSG00000272555     2  219648413  219693867     85       7  413466      -1.6728      0.87788   -2.2204e-16      -1.6728
_SET1_   ENSG00000230432     2  220128724  220178852    114      16  413466     -0.56885      0.53707   -1.1102e-16     -0.56885
_SET1_   ENSG00000229525     2  220218218  220278355    134      19  413466    -0.093465      0.33921   -1.5266e-16    -0.093465
_SET1_   ENSG00000269068     2  220388805  220434348    105      14  413466     0.096083       0.2579   -1.5266e-16     0.096083
_SET1_   ENSG00000234193     2  223772105  223819081    119      14  413466     -0.44805      0.47008   -1.6653e-16     -0.44805
_SET1_   ENSG00000224814     2  234592080  234652345    222      18  413466       1.0892      0.05058   -2.2204e-16       1.0892
_SET1_   ENSG00000232328     2  237607025  237673006    218      20  413466     -0.05635         0.32   -1.5266e-16     -0.05635
_SET1_   ENSG00000223374     2  242280755  242327519     84      14  413466      -1.5753      0.85235   -2.2204e-16      -1.5753
_SET1_   ENSG00000224272     2  242739407  242788111    148      22  413466      -1.8085      0.89497   -2.2204e-16      -1.8085
_SET1_   ENSG00000235158     3    1014819    1064618    147      10  413466      0.95258       0.0801   -1.1102e-16      0.95258
_SET1_   ENSG00000233912     3    5188590    5264014    154      19  413466      -1.2784      0.77596   -2.2204e-16      -1.2784
_SET1_   ENSG00000228351     3    8086009    8164611    308      27  413466      0.59877      0.12111   -1.1102e-16      0.59877
_SET1_   ENSG00000269886     3    9844446    9889781    139      17  413466      0.74667      0.10146   -1.1102e-16      0.74667
_SET1_   ENSG00000206567     3   10038102   10087893    144       6  413466     -0.73599      0.62556   -1.1102e-16     -0.73599
_SET1_   ENSG00000237485     3   20180736   20237919    207      22  413466      0.59414      0.12614   -1.1102e-16      0.59414
_SET1_   ENSG00000224074     3   24127760   24179729    108      15  413466       1.1359     0.047492   -2.2204e-16       1.1359
_SET1_   ENSG00000234165     3   26718798   26764855     83      17  413466     0.022841      0.28728   -1.5266e-16     0.022841
_SET1_   ENSG00000271020     3   33828641   33874173    138      12  413466    -0.045921      0.32719   -1.5266e-16    -0.045921
_SET1_   ENSG00000271835     3   37016534   37061975     64       7  413466       2.9606   0.00025939             0       2.9606
_SET1_   ENSG00000232455     3   45515466   45586037    142      11  413466     -0.24861      0.40208   -1.3878e-16     -0.24861
_SET1_   ENSG00000232352     3   50294073   50339803     35      10  413466       2.4912    0.0012841             0       2.4912
_SET1_   ENSG00000243224     3   52238274   52285113     59      12  413466       4.7084   7.8724e-08             0       4.7084
_SET1_   ENSG00000239799     3   52822951   52869330    100      11  413466       6.3028    4.046e-12             0       6.3028
_SET1_   ENSG00000243384     3   58523471   58570046    128      22  413466     -0.62054      0.53525   -1.1102e-16     -0.62054
_SET1_   ENSG00000244383     3   58557807   58630167    313      32  413466       -1.294      0.76912   -2.2204e-16       -1.294
_SET1_   ENSG00000272181     3   63970184   64015601    100      18  413466       1.8218    0.0096558   -2.2204e-16       1.8218
_SET1_   ENSG00000241111     3   64018640   64098807    152      23  413466     -0.17078       0.3525   -1.3878e-16     -0.17078
_SET1_   ENSG00000241158     3   64512014   64583878    180      22  413466      -1.4031      0.80586   -2.2204e-16      -1.4031
_SET1_   ENSG00000241316     3   67670121   68008137    859      51  413466      0.58133     0.096274   -1.1102e-16      0.58133
_SET1_   ENSG00000244461     3   78077856   78130945     84      14  413466      0.92143     0.072851   -1.1102e-16      0.92143
_SET1_   ENSG00000239519     3   86031333   86112157    157      13  413466      0.84825     0.085745   -1.1102e-16      0.84825
_SET1_   ENSG00000272761     3  112305641  112355749    123      17  413466       -1.441      0.82195   -2.2204e-16       -1.441
_SET1_   ENSG00000241219     3  112759759  112817290    154      20  413466     -0.52863      0.49305   -1.1102e-16     -0.52863
_SET1_   ENSG00000273394     3  113655852  113701417     68      18  413466      0.69953      0.10448   -1.1102e-16      0.69953
_SET1_   ENSG00000259976     3  114023348  114070026    103      17  413466     -0.92142      0.64992   -1.1102e-16     -0.92142
_SET1_   ENSG00000241560     3  114035658  114117825    195      24  413466         0.14      0.24549   -1.3878e-16         0.14
_SET1_   ENSG00000242290     3  114137440  114248979    159      27  413466      0.65712      0.12253   -1.1102e-16      0.65712
_SET1_   ENSG00000241295     3  114368427  114416456     71      13  413466       0.2626      0.23962   -1.6653e-16       0.2626
_SET1_   ENSG00000239946     3  114556961  114605361    162      17  413466      -1.2884      0.79988   -2.2204e-16      -1.2884
_SET1_   ENSG00000241397     3  116236320  116297111    188      18  413466    -0.068423      0.31972   -1.5266e-16    -0.068423
_SET1_   ENSG00000243197     3  116393082  116452428    194      18  413466     -0.22264      0.37444   -1.3878e-16     -0.22264
_SET1_   ENSG00000242385     3  116605278  116661085    206      18  413466      -1.5043      0.83155   -2.2204e-16      -1.5043
_SET1_   ENSG00000239268     3  117381001  117751439   1035      39  413466       2.3385   0.00088553             0       2.3385
_SET1_   ENSG00000242816     3  117474520  117522612    140      18  413466       1.2282     0.038365   -2.2204e-16       1.2282
_SET1_   ENSG00000239877     3  118626920  118677088    110      15  413466     0.035012      0.31046   -1.5266e-16     0.035012
_SET1_   ENSG00000241155     3  119023140  119076607    185      24  413466     -0.53315      0.50093   -1.1102e-16     -0.53315
_SET1_   ENSG00000244286     3  124465002  124516604    186      17  413466     -0.68843      0.57075   -1.1102e-16     -0.68843
_SET1_   ENSG00000246022     3  125863908  125939012    312      29  413466    -0.043957      0.29521   -1.5266e-16    -0.043957
_SET1_   ENSG00000250934     3  125950639  126020122    288      33  413466      0.34988      0.17898   -1.6653e-16      0.34988
_SET1_   ENSG00000240006     3  133997418  134050013    178      22  413466      0.34146      0.18379   -1.6653e-16      0.34146
_SET1_   ENSG00000261758     3  136436472  136484622     58      11  413466       1.1068     0.050733   -2.2204e-16       1.1068
_SET1_   ENSG00000268129     3  142709749  142755309     79       7  413466   -0.0084937      0.31158   -1.5266e-16   -0.0084937
_SET1_   ENSG00000243415     3  145746829  145832991    258      17  413466     -0.26734      0.37881   -1.6653e-16     -0.26734
_SET1_   ENSG00000240032     3  145774131  145821972    118      11  413466    -0.095837      0.33042   -1.5266e-16    -0.095837
_SET1_   ENSG00000243347     3  147903516  148032885    349      31  413466      -1.4056      0.80566   -2.2204e-16      -1.4056
_SET1_   ENSG00000241313     3  149339807  149389151    153      21  413466      0.55423      0.13807   -1.1102e-16      0.55423
_SET1_   ENSG00000241732     3  152522179  152569228     94      10  413466      0.11679      0.29713   -1.5266e-16      0.11679
_SET1_   ENSG00000243486     3  153564315  153668625    248      14  413466    -0.039763      0.30736   -1.5266e-16    -0.039763
_SET1_   ENSG00000240596     3  155923349  155980672    130      15  413466    -0.056988      0.31692   -1.5266e-16    -0.056988
_SET1_   ENSG00000240033     3  166542809  166597744    186      15  413466       1.2941     0.032665   -2.2204e-16       1.2941
_SET1_   ENSG00000240292     3  167549423  167611170    173      18  413466      0.40135      0.17404   -1.6653e-16      0.40135
_SET1_   ENSG00000268220     3  169770598  169817378     95       9  413466       1.0512     0.058594   -2.2204e-16       1.0512
_SET1_   ENSG00000225552     3  175480933  175529121    112      27  413466      -1.5074      0.84022   -2.2204e-16      -1.5074
_SET1_   ENSG00000239774     3  180274506  180354723    129      20  413466     -0.73989       0.5973   -1.1102e-16     -0.73989
_SET1_   ENSG00000241231     3  181128846  181195274    103      11  413466       2.4501    0.0014548             0       2.4501
_SET1_   ENSG00000239381     3  181241965  181288669     87      16  413466     -0.19822      0.36891   -1.3878e-16     -0.19822
_SET1_   ENSG00000241098     3  182154758  182239152    103      22  413466     -0.50183      0.49612   -1.1102e-16     -0.50183
_SET1_   ENSG00000244247     3  182206052  182259912    100      13  413466     -0.43433      0.47742   -1.6653e-16     -0.43433
_SET1_   ENSG00000242522     3  183231523  183280114    103      12  413466      0.58649       0.1352   -1.1102e-16      0.58649
_SET1_   ENSG00000230215     3  184254502  184309706    202      27  413466      0.48708      0.15176   -1.6653e-16      0.48708
_SET1_   ENSG00000270959     3  187858994  187906845    163      38  413466       1.1619     0.049022   -2.2204e-16       1.1619
_SET1_   ENSG00000225473     3  193236002  193282877    100      12  413466      -2.2055      0.95615             0      -2.2055
_SET1_   ENSG00000226155     3  195603920  195650857    132      25  413466      -1.5035      0.83649   -2.2204e-16      -1.5035
_SET1_   ENSG00000225822     3  196123235  196170242     83      17  413466       1.0488     0.054347   -2.2204e-16       1.0488
_SET1_   ENSG00000273013     3  196166672  196212265    120      17  413466     -0.24999      0.38771   -1.3878e-16     -0.24999
_SET1_   ENSG00000232065     3  196348369  196394458    200      49  413466     -0.15816      0.38346   -1.3878e-16     -0.15816
_SET1_   ENSG00000232832     3  197755192  197801105    136      14  413466      -1.4355      0.83154   -2.2204e-16      -1.4355
_SET1_   ENSG00000250623     4    2106400    2152785     55      11  413466       1.7495     0.014374   -2.2204e-16       1.7495
_SET1_   ENSG00000251210     4   12190075   12262910    276      18  413466      0.90048     0.069278   -1.1102e-16      0.90048
_SET1_   ENSG00000250497     4   13769001   13818781    215      32  413466     -0.34639      0.43394   -1.6653e-16     -0.34639
_SET1_   ENSG00000251292     4   23714885   23770202    208      28  413466       1.2393     0.037491   -2.2204e-16       1.2393
