# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = Astro_dev-2 (set)
# _SET1_  NGENES = 1659
# _SET1_  P-VALUE = 0.00027362
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000196517     1   44447172   44532139     54      13  691984     0.096911    0.0025558    1.9965e-13     0.096911
_SET1_   ENSG00000171872     1   44549522   44610812     51       8  696019      -1.0162     0.068642    1.9962e-13      -1.0162
_SET1_   ENSG00000236624     1   45949538   46000751     24       2  704104       3.5197   1.7047e-08    1.9984e-13       3.5197
_SET1_   ENSG00000117461     1   46495812   46677160     92       8  703485       3.6007        5e-10    1.9984e-13       3.6007
_SET1_   ENSG00000117834     1   48653357   48724316     47       7  699287      -3.8499      0.91644    1.9984e-13      -3.8499
_SET1_   ENSG00000272491     1   48683560   48730233     28       5  699971      -3.7178        0.908    1.9984e-13      -3.7178
_SET1_   ENSG00000132122     1   48751044   48972845    111      14  696156      -2.8879      0.57688    1.9984e-13      -2.8879
_SET1_   ENSG00000142700     1   50873222   50924172     26       4  706350       3.8054        5e-10    1.9984e-13       3.8054
_SET1_   ENSG00000225767     1   50892141   50946822     27       4  706746       3.9494        5e-10    1.9984e-13       3.9494
_SET1_   ENSG00000204006     1   51532906   51623752     27       4  696528       3.5283   6.3487e-08    1.9984e-13       3.5283
_SET1_   ENSG00000121310     1   53351656   53427884     17       3  694813       5.3977   1.4548e-14    1.9984e-13       5.3977
_SET1_   ENSG00000157184     1   53627101   53689869     41       9  701671     -0.36775    0.0090998    1.9967e-13     -0.36775
_SET1_   ENSG00000211452     1   54321912   54386759     52       7  695141      -1.3982      0.15854    1.9962e-13      -1.3982
_SET1_   ENSG00000162407     1   56950419   57145974    151      26  698168       2.5253   8.0894e-09    1.9984e-13       2.5253
_SET1_   ENSG00000187889     1   57174477   57320369    111      32  688825      0.46996   8.9477e-05    1.9967e-13      0.46996
_SET1_   ENSG00000177606     1   59236465   59284785     19       4  695542       2.4966   9.1157e-07    1.9984e-13       2.4966
_SET1_   ENSG00000226476     1   60995921   61141163    115      11  699646     -0.79528     0.031656    1.9962e-13     -0.79528
_SET1_   ENSG00000231252     1   61115303   61326256    262      34  699835      -3.5591      0.54642    1.9984e-13      -3.5591
_SET1_   ENSG00000162599     1   61295931   61938465    551      99  694093      0.91196   2.7137e-08    1.9962e-13      0.91196
_SET1_   ENSG00000237928     1   61395911   61471448     60      16  687043      -3.5785      0.82048    1.9984e-13      -3.5785
_SET1_   ENSG00000116641     1   62910399   63188969    113       3  697652     0.080957     0.028801    1.9965e-13     0.080957
_SET1_   ENSG00000235545     1   63119153   63186365     18       2  699244      0.17656     0.015992    1.9965e-13      0.17656
_SET1_   ENSG00000079739     1   64023947   64135916     85      15  695405       1.3903   1.3863e-05    1.9962e-13       1.3903
_SET1_   ENSG00000185483     1   64204693   64657181    462      44  698332     -0.37116   0.00021639    1.9967e-13     -0.37116
_SET1_   ENSG00000223949     1   64550125   64671980    142      23  697026       1.1167    1.122e-05    1.9962e-13       1.1167
_SET1_   ENSG00000158966     1   64901428   65168741    277      46  692290      -1.2989     0.014909    1.9962e-13      -1.2989
_SET1_   ENSG00000162437     1   65175778   65308915    110      12  703980      -1.2261     0.086743    1.9962e-13      -1.2261
_SET1_   ENSG00000162434     1   65288912   65467187    160      19  700779      -1.0448     0.036271    1.9962e-13      -1.0448
_SET1_   ENSG00000231485     1   65522310   65568420     41       7  698967       1.7334   2.7436e-05    1.9962e-13       1.7334
_SET1_   ENSG00000227466     1   66498183   66551401     91       9  700614      -1.6858      0.22386    1.9962e-13      -1.6858
_SET1_   ENSG00000172380     1   68157149   68334150    180      20  698040       2.9132   1.7683e-09    1.9984e-13       2.9132
_SET1_   ENSG00000116745     1   68884505   68950642     87      14  701355    -0.078577    0.0038097    1.9965e-13    -0.078577
_SET1_   ENSG00000116761     1   70841901   70915534     53       9  699003        -1.12     0.077359    1.9962e-13        -1.12
_SET1_   ENSG00000116783     1   74628947   75020112    302      31  699893      -2.5289      0.18851    1.9984e-13      -2.5289
_SET1_   ENSG00000235927     1   78337033   78390224     10       4  687648       4.3826   3.0213e-11    1.9984e-13       4.3826
_SET1_   ENSG00000162616     1   78409859   78493648     33       5  687747        1.807   9.1179e-05    1.9962e-13        1.807
_SET1_   ENSG00000273338     1   78460030   78505238     14       4  688015       4.7712   1.0272e-12    1.9984e-13       4.7712
_SET1_   ENSG00000137959     1   79050607   79121830     49      11  686998         4.77   2.2059e-13    1.9984e-13         4.77
_SET1_   ENSG00000137976     1   84829215   84890701     76      11  699600      0.32396    0.0013692    1.9967e-13      0.32396
_SET1_   ENSG00000174021     1   84954008   85007248     61       8  699083       2.1843   3.2064e-06    1.9984e-13       2.1843
_SET1_   ENSG00000223653     1   85707398   85923807    237      25  702517       2.9204        5e-10    1.9984e-13       2.9204
_SET1_   ENSG00000153904     1   85774164   86078933    315      47  697723       6.2191   9.4339e-24    1.9984e-13       6.2191
_SET1_   ENSG00000154451     1   89714633   89773544     23       5  687108     -0.39173     0.024639    1.9967e-13     -0.39173
_SET1_   ENSG00000117525     1   94984781   95042356     24       6  675231      -1.7293      0.29739    1.9962e-13      -1.7293
_SET1_   ENSG00000224081     1   95094017   95320837    271      25  697059      -2.0515      0.11029    1.9984e-13      -2.0515
_SET1_   ENSG00000117519     1   95352507   95427834     73      17  693278       1.1841    3.161e-05    1.9962e-13       1.1841
_SET1_   ENSG00000224616     1  100719565  100766676     32       2  697829       2.8258   6.2939e-06    1.9984e-13       2.8258
_SET1_   ENSG00000079335     1  100775584  100995833    126      15  696524       1.4239   1.5903e-05    1.9962e-13       1.4239
_SET1_   ENSG00000162692     1  101150298  101214601     52      16  678621      -1.3978      0.10009    1.9962e-13      -1.3978
_SET1_   ENSG00000170989     1  101667444  101717074     49      12  685031      0.94528   0.00020237    1.9962e-13      0.94528
_SET1_   ENSG00000225938     1  101691239  101737084     39      10  698123        3.529    4.826e-10    1.9984e-13        3.529
_SET1_   ENSG00000060718     1  103332023  103609052    375      27  698530       5.1065   2.6309e-17    1.9984e-13       5.1065
_SET1_   ENSG00000134215     1  108103782  108542766    484      54  696212       0.4248   3.0731e-06    1.9967e-13       0.4248
_SET1_   ENSG00000230489     1  108472065  108547229     59      12  695841      0.65734   0.00049557    1.9962e-13      0.65734
_SET1_   ENSG00000213366     1  110175644  110262171     44      12  670082     -0.85875      0.04443    1.9962e-13     -0.85875
_SET1_   ENSG00000184371     1  110417864  110483614     55      16  684038       2.4383   8.5399e-08    1.9984e-13       2.4383
_SET1_   ENSG00000168710     1  110492308  110576357     23       6  692360       2.7221   1.0227e-07    1.9984e-13       2.7221
_SET1_   ENSG00000227811     1  112247463  112300420     44      12  691967      -1.8093      0.19746    1.9962e-13      -1.8093
_SET1_   ENSG00000173218     1  116149574  116250845    156      24  696134     -0.20597    0.0022611    1.9965e-13     -0.20597
_SET1_   ENSG00000092621     1  120167421  120296838    122      20  696536       4.1068   6.1821e-13    1.9984e-13       4.1068
_SET1_   ENSG00000134250     1  120444176  120647240     61       4  668411      -1.6252      0.56901    1.9962e-13      -1.6252
_SET1_   ENSG00000162836     1  147091453  147177618     79      11  698596       3.2641   2.3141e-09    1.9984e-13       3.2641
_SET1_   ENSG00000203814     1  149744245  149818928      3       1  697494      0.81687    0.0036068    1.9962e-13      0.81687
_SET1_   ENSG00000264207     1  149792876  149839109      3       1  697494      0.81687    0.0036068    1.9962e-13      0.81687
_SET1_   ENSG00000183558     1  149803505  149849478      4       1  695961       2.2675   3.7189e-05    1.9984e-13       2.2675
_SET1_   ENSG00000184260     1  149823525  149868961      4       2  701932       5.6578    8.258e-15    1.9984e-13       5.6578
_SET1_   ENSG00000184678     1  149846010  149893232     13       4  688498       5.6269   4.6532e-15    1.9984e-13       5.6269
_SET1_   ENSG00000143443     1  150985216  151034462     31       8  702200       5.0721   6.4203e-15    1.9984e-13       5.0721
_SET1_   ENSG00000143416     1  151326778  151380209     26       6  685931       4.9289   1.5025e-13    1.9984e-13       4.9289
_SET1_   ENSG00000188643     1  153569362  153620621      9       2  692853       4.1536   1.0024e-10    1.9984e-13       4.1536
_SET1_   ENSG00000189171     1  153581263  153641568     20       3  701121       4.2846    2.602e-11    1.9984e-13       4.2846
_SET1_   ENSG00000143570     1  153921575  153975188     16       3  705927       2.6503   3.5412e-07    1.9984e-13       2.6503
_SET1_   ENSG00000143545     1  153944127  153993834     12       3  702857       2.6777   2.4973e-07    1.9984e-13       2.6777
_SET1_   ENSG00000143603     1  154659931  154877756    221      52  691939       2.4696   2.3868e-10    1.9984e-13       2.4696
_SET1_   ENSG00000163346     1  154906552  154963599     24       4  673063       1.8947   4.2796e-05    1.9962e-13       1.8947
_SET1_   ENSG00000231064     1  155131659  155185286     14       2  691691       2.9639   2.1464e-07    1.9984e-13       2.9639
_SET1_   ENSG00000169231     1  155155379  155213842     12       2  697578      0.67012    0.0023189    1.9962e-13      0.67012
_SET1_   ENSG00000225855     1  155276654  155328967      8       2  702651      -1.1605      0.15693    1.9962e-13      -1.1605
_SET1_   ENSG00000125462     1  156364042  156435493     32       9  686328       3.3291   2.1425e-09    1.9984e-13       3.3291
_SET1_   ENSG00000132692     1  156576182  156639324     27       7  681492       1.1916   0.00013212    1.9962e-13       1.1916
_SET1_   ENSG00000272405     1  156601458  156649679     29       6  670636       2.4062   1.3982e-06    1.9984e-13       2.4062
_SET1_   ENSG00000229953     1  156606299  156666216     41       8  665107       2.7029   2.4843e-07    1.9984e-13       2.7029
_SET1_   ENSG00000158716     1  159715722  159762333     47      12  656603      -1.8056      0.27373    1.9962e-13      -1.8056
_SET1_   ENSG00000272668     1  159801744  159847475     47       9  692351      0.22558    0.0027736    1.9965e-13      0.22558
_SET1_   ENSG00000225279     1  159997278  160059611     29       7  694927     -0.24452     0.011248    1.9965e-13     -0.24452
_SET1_   ENSG00000018625     1  160050549  160123381     56      11  694971      -1.2839     0.088836    1.9962e-13      -1.2839
_SET1_   ENSG00000132681     1  160086360  160166767     82      22  692956      -2.3089      0.22744    1.9984e-13      -2.3089
_SET1_   ENSG00000143228     1  163201366  163335554    235      20  702651       -1.055     0.022667    1.9962e-13       -1.055
_SET1_   ENSG00000233693     1  164728353  164778878     57       9  700703      -1.3696      0.10894    1.9962e-13      -1.3696
_SET1_   ENSG00000237463     1  165436078  165586392    214      26  698470       3.8251    2.653e-12    1.9984e-13       3.8251
_SET1_   ENSG00000117479     1  169423147  169490241     70      17  688204     -0.83548     0.027307    1.9962e-13     -0.83548
_SET1_   ENSG00000198734     1  169473404  169590826    231      31  694328      -2.1221      0.12436    1.9984e-13      -2.1221
_SET1_   ENSG00000116132     1  170596869  170718560    110      17  700515       3.2356        5e-10    1.9984e-13       3.2356
_SET1_   ENSG00000117501     1  170869612  171043906    141      18  694252       3.3721        5e-10    1.9984e-13       3.3721
_SET1_   ENSG00000117507     1  171071879  171140707     96      11  699795     -0.91275     0.052635    1.9962e-13     -0.91275
_SET1_   ENSG00000094963     1  171119347  171191822     78      11  701588      -1.8735      0.23959    1.9962e-13      -1.8735
_SET1_   ENSG00000225243     1  171158383  171231927     89      11  696283      -2.0879       0.3242    1.9984e-13      -2.0879
_SET1_   ENSG00000076258     1  171248347  171321223     62       7  695435      0.34362    0.0043728    1.9967e-13      0.34362
_SET1_   ENSG00000135821     1  182340839  182396341     34       7  701488     -0.44478     0.019095    1.9967e-13     -0.44478
_SET1_   ENSG00000121446     1  182384256  182539734    139      17  692548      -2.0763      0.24056    1.9984e-13      -2.0763
_SET1_   ENSG00000143333     1  182557758  182608543     30       6  690364     -0.98297     0.080791    1.9962e-13     -0.98297
_SET1_   ENSG00000135838     1  182723428  182809519     45      10  692685     -0.90882     0.056941    1.9962e-13     -0.90882
_SET1_   ENSG00000271387     1  184344887  184390838     35       5  706107       5.2338   4.7484e-14    1.9984e-13       5.2338
_SET1_   ENSG00000268662     1  186354123  186400908     25       6  697705      -3.2186      0.79392    1.9984e-13      -3.2186
_SET1_   ENSG00000231599     1  187377738  187456354     97      16  698494      -2.4841      0.36802    1.9984e-13      -2.4841
_SET1_   ENSG00000225811     1  190199028  190341400     87       8  704470      -1.8708      0.25959    1.9962e-13      -1.8708
_SET1_   ENSG00000237457     1  190412681  190459865     40       5  703425      0.71872    0.0011353    1.9962e-13      0.71872
_SET1_   ENSG00000134376     1  197135592  197457585    175      21  698308      0.16892   0.00069192    1.9965e-13      0.16892
_SET1_   ENSG00000203721     1  200301672  200378482     80       5  701579       1.9613   1.6589e-05    1.9962e-13       1.9613
_SET1_   ENSG00000231871     1  201647387  201833687    104      19  696964     0.095453    0.0010344    1.9965e-13     0.095453
_SET1_   ENSG00000170075     1  202056986  202112720     50      11  690425     -0.61052     0.024072    1.9962e-13     -0.61052
_SET1_   ENSG00000133067     1  202128029  202298909    141      18  694321      0.44933   0.00035277    1.9967e-13      0.44933
_SET1_   ENSG00000226862     1  202538396  202584421     26       4  699187      -1.2919      0.16342    1.9962e-13      -1.2919
_SET1_   ENSG00000228288     1  202745082  202791284     24       6  701314      -2.1372      0.38971    1.9984e-13      -2.1372
_SET1_   ENSG00000143842     1  204007243  204106863     80      19  693998    -0.028398    0.0021431    1.9965e-13    -0.028398
_SET1_   ENSG00000162888     1  206654449  206706061     34       8  686997     -0.74083     0.039193    1.9962e-13     -0.74083
_SET1_   ENSG00000143476     1  212173919  212290742     84      11  691479        5.247   1.0873e-14    1.9984e-13        5.247
_SET1_   ENSG00000229983     1  212306549  212373601     67      16  691938       4.4614   1.6481e-13    1.9984e-13       4.4614
_SET1_   ENSG00000152104     1  214512039  214760792    310      37  699274       4.8343   3.8264e-17    1.9984e-13       4.8343
_SET1_   ENSG00000092969     1  218484577  218627961    113      19  689793       3.3334        5e-10    1.9984e-13       3.3334
_SET1_   ENSG00000117791     1  220886567  220968150     63       7  698206       0.6514    0.0018271    1.9962e-13       0.6514
_SET1_   ENSG00000225265     1  222728167  222776374      1       1  697398      -2.3109         0.52    1.9984e-13      -2.3109
_SET1_   ENSG00000143514     1  223957601  224068674     74       8  702965      0.58323    0.0016505    1.9962e-13      0.58323
_SET1_   ENSG00000243709     1  226063982  226134082     32       7  692339      -1.2805      0.11835    1.9962e-13      -1.2805
_SET1_   ENSG00000143772     1  226809391  226962024     99      17  698166       2.7303     1.08e-08    1.9984e-13       2.7303
_SET1_   ENSG00000228548     1  226821598  226874046     43       7  699157       1.4203   6.5407e-05    1.9962e-13       1.4203
_SET1_   ENSG00000177788     1  229384028  229441775     30       6  686375     -0.88449     0.064779    1.9962e-13     -0.88449
_SET1_   ENSG00000135775     1  230743235  230839728    131      26  694730      -1.8624      0.10844    1.9962e-13      -1.8624
_SET1_   ENSG00000135744     1  230828269  230885043    133      19  696192       -0.442    0.0096243    1.9967e-13       -0.442
_SET1_   ENSG00000135773     1  230848130  230947749    203      31  697678     -0.78566    0.0062699    1.9962e-13     -0.78566
_SET1_   ENSG00000119280     1  230962865  231040335     57      12  696106       1.9585   1.4401e-06    1.9962e-13       1.9585
_SET1_   ENSG00000162885     1  235603238  235702781     59       7  697168       4.8701   1.7018e-13    1.9984e-13       4.8701
_SET1_   ENSG00000116962     1  236129130  236263462    117      16  693099      -3.6193       0.7859    1.9984e-13      -3.6193
_SET1_   ENSG00000077585     1  236270832  236395165    124      20  685872     -0.51606    0.0090384    1.9962e-13     -0.51606
_SET1_   ENSG00000268365     1  240619183  240678504     89      20  677486      -2.5612       0.3858    1.9984e-13      -2.5612
_SET1_   ENSG00000272865     1  242275816  242382431    143      18  696765      -3.1427      0.59102    1.9984e-13      -3.1427
_SET1_   ENSG00000224525     1  242331857  242384129     81      11  695735      -2.5954      0.49008    1.9984e-13      -2.5954
_SET1_   ENSG00000232085     1  243292940  243342747      4       2  700321      0.92049   0.00041511    1.9962e-13      0.92049
_SET1_   ENSG00000234171     2    3571082    3619324     28       5  677636     -0.96059      0.10861    1.9962e-13     -0.96059
_SET1_   ENSG00000236790     2    8137901    8558751    388      51  693331      0.52632   4.6868e-06    1.9962e-13      0.52632
_SET1_   ENSG00000231435     2    8673722    8750631     75      12  693244      0.86876   0.00023541    1.9962e-13      0.86876
_SET1_   ENSG00000115738     2    8783975    8834583     51       8  698091     -0.62952     0.047792    1.9962e-13     -0.62952
_SET1_   ENSG00000235092     2    8796766    8856993     47       8  689268     -0.40786     0.040026    1.9967e-13     -0.40786
_SET1_   ENSG00000240980     2    9248295    9296235     81       8  697752     -0.83524       0.0575    1.9962e-13     -0.83524
_SET1_   ENSG00000271855     2    9661028    9706904     19       4  704869       5.4165    2.533e-15    1.9984e-13       5.4165
_SET1_   ENSG00000169006     2   11788304   11845290     40      11  665725      -2.9487         0.67    1.9984e-13      -2.9487
_SET1_   ENSG00000184924     2   25002603   25051251     32       6  694790       3.7594        5e-10    1.9984e-13       3.7594
_SET1_   ENSG00000157833     2   26360960   26422532     31       4  695230       1.0221   0.00094256    1.9962e-13       1.0221
_SET1_   ENSG00000138080     2   27266435   27319271     17       2  700376      0.59574    0.0038098    1.9962e-13      0.59574
_SET1_   ENSG00000226833     2   28921819   28994071     29       3  703957      -1.4318       0.2355    1.9962e-13      -1.4318
_SET1_   ENSG00000049323     2   33137039   33634576    554      54  694553        5.979   8.6709e-25    1.9984e-13        5.979
_SET1_   ENSG00000115825     2   37467645   37586951     95      12  699192      0.39808    0.0013991    1.9967e-13      0.39808
_SET1_   ENSG00000162881     2   42979642   43026401     77       6  702823       2.9038   9.3973e-08    1.9984e-13       2.9038
_SET1_   ENSG00000162882     2   42984229   43054733     98       9  700427       2.7749   6.8178e-08    1.9984e-13       2.7749
_SET1_   ENSG00000231826     2   43244992   43301686     73      10  694757      -0.1634    0.0080366    1.9965e-13      -0.1634
_SET1_   ENSG00000116016     2   46485806   46623836    160      22  689294      0.72074   8.2733e-05    1.9962e-13      0.72074
_SET1_   ENSG00000119729     2   46733945   46820260     76      11  699717       3.4578        5e-10    1.9984e-13       3.4578
_SET1_   ENSG00000250116     2   46785395   46842377     51       8  695025       3.7283        5e-10    1.9984e-13       3.7283
_SET1_   ENSG00000230773     2   48158835   48503122    234      15  699621      0.49163   0.00037322    1.9967e-13      0.49163
_SET1_   ENSG00000179915     2   50135643   51294674   1467      93  701162      -3.6315      0.22414    1.9984e-13      -3.6315
_SET1_   ENSG00000231918     2   51224739   52645055   2126     117  696558      -3.0275      0.09814    1.9984e-13      -3.0275
_SET1_   ENSG00000115507     2   63242192   63294971     11       5  694426      -1.2608       0.1035    1.9962e-13      -1.2608
_SET1_   ENSG00000234255     2   65659189   65718705     45       8  701313      0.81585   0.00031751    1.9962e-13      0.81585
_SET1_   ENSG00000235725     2   65806700   65902311     96      14  688917       1.9488   4.6205e-06    1.9962e-13       1.9488
_SET1_   ENSG00000143995     2   66625584   66811001    143      22  695857     -0.25239    0.0027899    1.9967e-13     -0.25239
_SET1_   ENSG00000230749     2   66656220   66702444     19       3  702403      -1.9153      0.37939    1.9962e-13      -1.9153
_SET1_   ENSG00000232046     2   66766162   66967289    180      32  694313     -0.70795    0.0049671    1.9962e-13     -0.70795
_SET1_   ENSG00000144040     2   73159165   73337747    108       7  693156      -1.2707      0.17717    1.9962e-13      -1.2707
_SET1_   ENSG00000255989     2   74178653   74230867     31       8  686505       2.6938    2.579e-07    1.9984e-13       2.6938
_SET1_   ENSG00000115363     2   75686428   75831848    149      23  697488      -2.1979      0.19482    1.9984e-13      -2.1979
_SET1_   ENSG00000066032     2   79377357   80885905   2029     186  698897     -0.36858   1.0314e-05    1.9967e-13     -0.36858
_SET1_   ENSG00000152284     2   85325533   85547511    232      38  695430      0.69579   1.2305e-05    1.9962e-13      0.69579
_SET1_   ENSG00000152292     2   85610844   85674152     33       9  682750       1.3523   4.2522e-05    1.9962e-13       1.3523
_SET1_   ENSG00000168874     2   85943467   86025189     82      16  698390       3.1129    1.196e-09    1.9984e-13       3.1129
_SET1_   ENSG00000229498     2   86007253   86062514     80      14  697070       1.8743   1.7056e-06    1.9962e-13       1.8743
_SET1_   ENSG00000273080     2   86387713   86433172     18       4  701227       1.1407    0.0002316    1.9962e-13       1.1407
_SET1_   ENSG00000185304     2   88045474   88320309     19       3  675772      -1.9938      0.54815    1.9962e-13      -1.9938
_SET1_   ENSG00000168658     2   98668579   98939762    207      23  700655       1.8682   2.7889e-07    1.9962e-13       1.8682
_SET1_   ENSG00000144191     2   98927618   99025064     82      15  691469       1.3702   1.9304e-05    1.9962e-13       1.3702
_SET1_   ENSG00000222000     2   98937852   99007468     66      12  688225       1.0745    0.0001173    1.9962e-13       1.0745
_SET1_   ENSG00000256637     2  104455768  104704236    237      33  695531      -1.8484     0.073979    1.9962e-13      -1.8484
_SET1_   ENSG00000232597     2  104463428  104531667     53      11  689526      -2.1511      0.34144    1.9984e-13      -2.1511
_SET1_   ENSG00000228968     2  104731726  104798687     51       5  692080      -2.3928      0.63737    1.9984e-13      -2.3928
_SET1_   ENSG00000227157     2  104992659  105042070     28       3  699513        -2.27      0.61363    1.9984e-13        -2.27
_SET1_   ENSG00000229743     2  105471955  105524053     26       5  703106       4.1268   1.8109e-11    1.9984e-13       4.1268
_SET1_   ENSG00000153165     2  107011446  107119832      9       4  653344     -0.80016      0.10155    1.9962e-13     -0.80016
_SET1_   ENSG00000227294     2  107415920  107467663     67       9  695085     0.061774    0.0074173    1.9965e-13     0.061774
_SET1_   ENSG00000198075     2  108959367  109014513     44       6  687153       0.8538     0.002304    1.9962e-13       0.8538
_SET1_   ENSG00000153201     2  109300937  109412267     28       2  698356       2.1523   4.0497e-05    1.9984e-13       2.1523
_SET1_   ENSG00000175497     2  115164876  116613328   1281      87  698825      -1.9578    0.0090558    1.9962e-13      -1.9578
_SET1_   ENSG00000231538     2  115576009  115626125     45       9  700951      -2.9307      0.61255    1.9984e-13      -2.9307
_SET1_   ENSG00000235717     2  115581407  115628165     43       8  701374      -2.7328      0.55602    1.9984e-13      -2.7328
_SET1_   ENSG00000235066     2  118717973  118780295     51       6  705545       -1.826      0.27778    1.9962e-13       -1.826
_SET1_   ENSG00000144119     2  119903819  119951465     36       7  700486      -2.7033      0.56566    1.9984e-13      -2.7033
_SET1_   ENSG00000155368     2  120089497  120140126     42       6  705074      0.70405   0.00085404    1.9962e-13      0.70405
_SET1_   ENSG00000163083     2  121068719  121119384     23       8  671683     -0.86067     0.059511    1.9962e-13     -0.86067
_SET1_   ENSG00000074047     2  121458199  121760229    266      41  669260       4.9282   1.0737e-16    1.9984e-13       4.9282
_SET1_   ENSG00000232740     2  123813727  123866057    105       8  704689      -2.5307      0.51956    1.9984e-13      -2.5307
_SET1_   ENSG00000272667     2  128609130  128654759     26       5  701783      -0.7892     0.053442    1.9962e-13      -0.7892
_SET1_   ENSG00000136002     2  131559489  131814836    158      26  689963      -2.4331      0.29003    1.9984e-13      -2.4331
_SET1_   ENSG00000150551     2  133392426  133464152     57       3  705224      -1.3409      0.22588    1.9962e-13      -1.3409
_SET1_   ENSG00000176771     2  133419374  134361034    855     101  698103     -0.97729   0.00015767    1.9962e-13     -0.97729
_SET1_   ENSG00000233729     2  133638130  133699067     52       9  688510      -0.9518     0.063388    1.9962e-13      -0.9518
_SET1_   ENSG00000236356     2  144522036  144587168     63       8  694645     -0.80108     0.052595    1.9962e-13     -0.80108
_SET1_   ENSG00000153234     2  157170944  157233860     31       6  701917       3.0554   1.7567e-08    1.9984e-13       3.0554
_SET1_   ENSG00000224152     2  160436807  160483593     18       3  704570     -0.50273     0.047884    1.9962e-13     -0.50273
_SET1_   ENSG00000241399     2  160615364  160689753     72       9  698656       1.5147   2.5097e-05    1.9962e-13       1.5147
_SET1_   ENSG00000115267     2  163113589  163210213     55       3  663067      0.86448     0.034984    1.9962e-13      0.86448
