# ALPHA = 0.05
# NUMBER_OF_TESTS = 84

# _SET1_  VARIABLE = Astro_dev-3 (set)
# _SET1_  NGENES = 1219
# _SET1_  P-VALUE = 4.33024e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000162407     1   56950419   57145974    151      26  698168        2.137   8.0894e-09   -3.1086e-15        2.137
_SET1_   ENSG00000187889     1   57174477   57320369    111      32  688825      0.18038   8.9477e-05   -3.0531e-15      0.18038
_SET1_   ENSG00000177606     1   59236465   59284785     19       4  695542       1.8926   9.1157e-07   -3.1086e-15       1.8926
_SET1_   ENSG00000162599     1   61295931   61938465    551      99  694093       1.3948   2.7137e-08   -3.1086e-15       1.3948
_SET1_   ENSG00000116641     1   62910399   63188969    113       3  697652     -0.41875     0.028801   -3.0531e-15     -0.41875
_SET1_   ENSG00000158966     1   64901428   65168741    277      46  692290      -1.3015     0.014909   -3.1086e-15      -1.3015
_SET1_   ENSG00000162433     1   65578232   65707828     69      13  699302      0.09226   0.00037136   -3.0531e-15      0.09226
_SET1_   ENSG00000116717     1   68115744   68164021     50       7  697422       2.0827   1.7719e-07   -3.1086e-15       2.0827
_SET1_   ENSG00000172380     1   68157149   68334150    180      20  698040       2.4365   1.7683e-09   -3.1086e-15       2.4365
_SET1_   ENSG00000116745     1   68884505   68950642     87      14  701355     -0.64599    0.0038097   -3.1086e-15     -0.64599
_SET1_   ENSG00000024526     1   68929835   68997904     84      11  704028      -1.1677     0.017209   -3.1086e-15      -1.1677
_SET1_   ENSG00000116761     1   70841901   70915534     53       9  699003       -1.728     0.077359   -3.1086e-15       -1.728
_SET1_   ENSG00000174021     1   84954008   85007248     61       8  699083       1.6143   3.2064e-06   -3.1086e-15       1.6143
_SET1_   ENSG00000142871     1   86011444   86059645     46      11  694801       2.0715   5.0103e-08   -3.1086e-15       2.0715
_SET1_   ENSG00000117525     1   94984781   95042356     24       6  675231      -2.2567      0.29739   -3.1086e-15      -2.2567
_SET1_   ENSG00000117519     1   95352507   95427834     73      17  693278      0.68554    3.161e-05   -3.1086e-15      0.68554
_SET1_   ENSG00000156875     1  100468653  100558933     59       6  700001       2.1815   1.0967e-06   -3.1086e-15       2.1815
_SET1_   ENSG00000079335     1  100775584  100995833    126      15  696524      0.90662   1.5903e-05   -3.1086e-15      0.90662
_SET1_   ENSG00000162692     1  101150298  101214601     52      16  678621      -1.8518      0.10009   -3.1086e-15      -1.8518
_SET1_   ENSG00000170989     1  101667444  101717074     49      12  685031      0.42405   0.00020237   -3.0531e-15      0.42405
_SET1_   ENSG00000060718     1  103332023  103609052    375      27  698530       4.7746   2.6309e-17   -2.6645e-15       4.7746
_SET1_   ENSG00000134215     1  108103782  108542766    484      54  696212        0.513   3.0731e-06   -3.1086e-15        0.513
_SET1_   ENSG00000121957     1  109382972  109487167    116      12  698265      -1.6704     0.081454   -3.1086e-15      -1.6704
_SET1_   ENSG00000134222     1  109812178  109860808     39       9  693736       4.4511   1.2216e-14   -2.6645e-15       4.4511
_SET1_   ENSG00000186150     1  110620062  110666569     34       8  701883      0.53187   9.1263e-05   -3.1086e-15      0.53187
_SET1_   ENSG00000155366     1  113233728  113285056     26       7  687270       4.3636   2.4798e-14   -2.6645e-15       4.3636
_SET1_   ENSG00000271810     1  113235236  113289055     28       8  680189       4.6541   3.5225e-15   -2.6645e-15       4.6541
_SET1_   ENSG00000155380     1  113444469  113534635     28       4  697060       1.0453   5.4073e-05   -3.1086e-15       1.0453
_SET1_   ENSG00000116815     1  117047157  117148661     23       4  688607      -1.8866      0.21315   -3.1086e-15      -1.8866
_SET1_   ENSG00000092621     1  120167421  120296838    122      20  696536       3.6134   6.1821e-13   -3.1086e-15       3.6134
_SET1_   ENSG00000134250     1  120444176  120647240     61       4  668411      -2.0249      0.56901   -3.1086e-15      -2.0249
_SET1_   ENSG00000203814     1  149744245  149818928      3       1  697494      0.30566    0.0036068   -3.0531e-15      0.30566
_SET1_   ENSG00000183558     1  149803505  149849478      4       1  695961       1.7809   3.7189e-05   -3.1086e-15       1.7809
_SET1_   ENSG00000184260     1  149823525  149868961      4       2  701932       4.9938    8.258e-15   -2.6645e-15       4.9938
_SET1_   ENSG00000184678     1  149846010  149893232     13       4  688498       5.0655   4.6532e-15   -2.6645e-15       5.0655
_SET1_   ENSG00000184270     1  149849019  149894466     12       3  688259       5.1802   6.5617e-15   -2.6645e-15       5.1802
_SET1_   ENSG00000014914     1  149890543  149943791     11       3  705148       3.1564        5e-10   -3.1086e-15       3.1564
_SET1_   ENSG00000143401     1  150180717  150243504     23       4  682869       4.3238   7.8744e-13   -2.6645e-15       4.3238
_SET1_   ENSG00000143382     1  150486884  150543413     19       7  697289       4.6675   7.6605e-16   -2.6645e-15       4.6675
_SET1_   ENSG00000143384     1  150537032  150587066     17       3  706063      0.12438   0.00089771   -3.0531e-15      0.12438
_SET1_   ENSG00000232671     1  151242500  151289405     17       2  702197       5.1045   5.9962e-15   -2.6645e-15       5.1045
_SET1_   ENSG00000143390     1  151303116  151354833     22       5  687909       4.1087   7.5711e-13   -2.6645e-15       4.1087
_SET1_   ENSG00000196754     1  153523584  153575366      5       1  666247     -0.27007       0.1041   -3.0531e-15     -0.27007
_SET1_   ENSG00000188643     1  153569362  153620621      9       2  692853       3.5324   1.0024e-10   -3.1086e-15       3.5324
_SET1_   ENSG00000189171     1  153581263  153641568     20       3  701121       3.6133    2.602e-11   -3.1086e-15       3.6133
_SET1_   ENSG00000143570     1  153921575  153975188     16       3  705927       1.9761   3.5412e-07   -3.1086e-15       1.9761
_SET1_   ENSG00000143545     1  153944127  153993834     12       3  702857       2.0126   2.4973e-07   -3.1086e-15       2.0126
_SET1_   ENSG00000143595     1  154258566  154307801     24       7  694179     -0.12599     0.001068   -3.0531e-15     -0.12599
_SET1_   ENSG00000163346     1  154906552  154963599     24       4  673063       1.3973   4.2796e-05   -3.1086e-15       1.3973
_SET1_   ENSG00000173207     1  154912129  154961725     20       3  666167       1.7535   2.7295e-05   -3.1086e-15       1.7535
_SET1_   ENSG00000169242     1  155064936  155117333     23       3  697153      0.68408   0.00021599   -3.1086e-15      0.68408
_SET1_   ENSG00000160752     1  155243539  155300457     17       2  696815      -2.3149      0.43497   -3.1086e-15      -2.3149
_SET1_   ENSG00000143622     1  155857599  155916195     26       3  698177   -0.0017939    0.0047526    -3.054e-15   -0.0017939
_SET1_   ENSG00000160789     1  156017364  156119880     41       8  690697       4.6253   2.0345e-14   -2.6645e-15       4.6253
_SET1_   ENSG00000132677     1  156304003  156365011     35       8  701282     -0.69959      0.00394   -3.1086e-15     -0.69959
_SET1_   ENSG00000183856     1  156485197  156577396     77       8  702479      -1.6111     0.086116   -3.1086e-15      -1.6111
_SET1_   ENSG00000132692     1  156576182  156639324     27       7  681492      0.60902   0.00013212   -3.1086e-15      0.60902
_SET1_   ENSG00000132688     1  156628555  156682189     35       8  649465       2.8187    1.307e-08   -3.1086e-15       2.8187
_SET1_   ENSG00000213085     1  159832154  159904953     84      12  690315      0.10855   0.00064093   -3.0531e-15      0.10855
_SET1_   ENSG00000158710     1  159877897  159930522     60      15  681975      -2.3386       0.2004   -3.1086e-15      -2.3386
_SET1_   ENSG00000132681     1  160086360  160166767     82      22  692956       -2.772      0.22744   -3.1086e-15       -2.772
_SET1_   ENSG00000143318     1  160125285  160181676     55      17  686493     -0.50439    0.0018641   -3.1086e-15     -0.50439
_SET1_   ENSG00000162734     1  160140127  160195166     43      12  685105      0.66365   4.5767e-05   -3.1086e-15      0.66365
_SET1_   ENSG00000162738     1  160335376  160408468     64      10  695170       4.6236   4.2294e-15   -2.6645e-15       4.6236
_SET1_   ENSG00000173110     1  161459036  161506681     40       7  673600      -0.2171    0.0055857   -3.0531e-15      -0.2171
_SET1_   ENSG00000132196     1  162725492  162792607     25       6  682291       1.1404   5.7553e-05   -3.1086e-15       1.1404
_SET1_   ENSG00000143228     1  163201366  163335554    235      20  702651      -1.5473     0.022667   -3.1086e-15      -1.5473
_SET1_   ENSG00000117479     1  169423147  169490241     70      17  688204      -1.3049     0.027307   -3.1086e-15      -1.3049
_SET1_   ENSG00000117501     1  170869612  171043906    141      18  694252       2.9273        5e-10   -3.1086e-15       2.9273
_SET1_   ENSG00000117507     1  171071879  171140707     96      11  699795      -1.4724     0.052635   -3.1086e-15      -1.4724
_SET1_   ENSG00000094975     1  172466489  172590971     53       6  707163       2.2783   3.5683e-08   -3.1086e-15       2.2783
_SET1_   ENSG00000057252     1  179227925  179337815    110      13  701334        2.705   8.8429e-10   -3.1086e-15        2.705
_SET1_   ENSG00000162783     1  181022638  181069977     51       7  702646     -0.66311    0.0067276   -3.1086e-15     -0.66311
_SET1_   ENSG00000135821     1  182340839  182396341     34       7  701488      -1.0932     0.019095   -3.1086e-15      -1.0932
_SET1_   ENSG00000143333     1  182557758  182608543     30       6  690364      -1.5772     0.080791   -3.1086e-15      -1.5772
_SET1_   ENSG00000135862     1  182957595  183124727    215       7  696687       4.6311   1.6599e-14   -2.6645e-15       4.6311
_SET1_   ENSG00000116690     1  186230405  186293694     29       7  690971       -4.058      0.82136   -2.6645e-15       -4.058
_SET1_   ENSG00000047410     1  186270784  186379825     77      11  692469      -3.5852      0.71433   -3.1086e-15      -3.5852
_SET1_   ENSG00000116747     1  192993552  193070907     23       3  704798      -2.2072      0.27894   -3.1086e-15      -2.2072
_SET1_   ENSG00000066279     1  197043258  197150824     73       5  706217      -3.1509      0.69049   -3.1086e-15      -3.1509
_SET1_   ENSG00000118193     1  200510628  200624862     87      12  699065     -0.50888     0.002844   -3.1086e-15     -0.50888
_SET1_   ENSG00000174307     1  201424620  201473365     43       8  691783     0.055787   0.00086347   -3.0531e-15     0.055787
_SET1_   ENSG00000269690     1  201557013  201602738     28       8  685003     -0.95403     0.025972   -3.1086e-15     -0.95403
_SET1_   ENSG00000133067     1  202128029  202298909    141      18  694321    -0.068741   0.00035277   -3.0531e-15    -0.068741
_SET1_   ENSG00000159388     1  203239619  203288730     44       7  704111     -0.58898    0.0055536   -3.1086e-15     -0.58898
_SET1_   ENSG00000186007     1  205340506  205460082    106      25  688388      -3.2551      0.43045   -3.1086e-15      -3.2551
_SET1_   ENSG00000133065     1  205748221  205817876     55      11  697310       4.3392   1.7023e-14   -2.6645e-15       4.3392
_SET1_   ENSG00000174502     1  205872176  205947588     80      14  695439     -0.65529    0.0050527   -3.1086e-15     -0.65529
_SET1_   ENSG00000180667     1  207207194  207261325     36       6  698363       4.1333   1.3053e-13   -2.6645e-15       4.1333
_SET1_   ENSG00000123689     1  209813765  209859733     28       8  695382      -2.4826      0.23879   -3.1086e-15      -2.4826
_SET1_   ENSG00000170385     1  211734910  211787084     44      11  693364      -1.2636     0.027206   -3.1086e-15      -1.2636
_SET1_   ENSG00000117650     1  211826114  211883960     63      12  690047       -4.699      0.94504   -2.6645e-15       -4.699
_SET1_   ENSG00000143476     1  212173919  212290742     84      11  691479        4.742   1.0944e-14   -2.6645e-15        4.742
_SET1_   ENSG00000066027     1  212423879  212545200     95      11  703668       2.8733        5e-10   -3.1086e-15       2.8733
_SET1_   ENSG00000162772     1  212703676  212804119    126      27  694680      0.29758   9.3809e-05   -3.0531e-15      0.29758
_SET1_   ENSG00000162769     1  212996597  213082705    108      11  703283      -2.8803      0.35582   -3.1086e-15      -2.8803
_SET1_   ENSG00000152104     1  214512039  214760792    310      37  699274        4.633   3.8264e-17   -2.6645e-15        4.633
_SET1_   ENSG00000117724     1  214741538  214847931    131      14  699468       0.4617   0.00016615   -3.0531e-15       0.4617
_SET1_   ENSG00000143514     1  223957601  224068674     74       8  702965   -0.0042245    0.0016505    -3.054e-15   -0.0042245
_SET1_   ENSG00000203691     1  225565404  225612040     47       6  698985      0.72112   0.00013397   -3.1086e-15      0.72112
_SET1_   ENSG00000135744     1  230828269  230885043    133      19  696192      -0.8886    0.0096243   -3.1086e-15      -0.8886
_SET1_   ENSG00000119280     1  230962865  231040335     57      12  696106       1.3668   1.4401e-06   -3.1086e-15       1.3668
_SET1_   ENSG00000168264     1  234730015  234780271     56      12  694604       4.6006   1.8263e-15   -2.6645e-15       4.6006
_SET1_   ENSG00000162885     1  235603238  235702781     59       7  697168       4.2609   1.7018e-13   -2.6645e-15       4.2609
_SET1_   ENSG00000077522     1  236814754  236937931    152      21  691829     -0.72577    0.0060755   -3.1086e-15     -0.72577
_SET1_   ENSG00000174371     1  241976269  242068450     90      18  685686      -1.6107     0.043056   -3.1086e-15      -1.6107
_SET1_   ENSG00000130508     2    1625659    1783624    136      25  695527       3.8491   1.2057e-13   -3.1086e-15       3.8491
_SET1_   ENSG00000115738     2    8783975    8834583     51       8  698091      -1.2002     0.047792   -3.1086e-15      -1.2002
_SET1_   ENSG00000171848     2   10227455   10281545     21       7  696386       3.7933   8.8258e-13   -3.1086e-15       3.7933
_SET1_   ENSG00000163009     2   10246509   10361851     72      17  693703      0.66526   2.0592e-05   -3.1086e-15      0.66526
_SET1_   ENSG00000115758     2   10570094   10623630     30      11  655557      -1.9616        0.162   -3.1086e-15      -1.9616
_SET1_   ENSG00000143870     2   10913517   11013103    165      18  689141     -0.98398    0.0086397   -3.1086e-15     -0.98398
_SET1_   ENSG00000162975     2   11017063   11064350     77      14  700350      -2.4488      0.20778   -3.1086e-15      -2.4488
_SET1_   ENSG00000071575     2   12822015   12892860     59      10  702232      -1.7888     0.060405   -3.1086e-15      -1.7888
_SET1_   ENSG00000115129     2   24290303   24343731     30       3  708512       3.4134        5e-10   -3.1086e-15       3.4134
_SET1_   ENSG00000157833     2   26360960   26422532     31       4  695230      0.46961   0.00094256   -3.0531e-15      0.46961
_SET1_   ENSG00000213639     2   28939506   29035806     39       4  704848      -1.8104       0.1348   -3.1086e-15      -1.8104
_SET1_   ENSG00000049323     2   33137039   33634576    554      54  694553       6.0585   8.6352e-25   -2.6645e-15       6.0585
_SET1_   ENSG00000115816     2   37418755   37493856     46       7  692769     -0.11815    0.0019307   -3.0531e-15     -0.11815
_SET1_   ENSG00000115825     2   37467645   37586951     95      12  699192     -0.15579    0.0013991   -3.0531e-15     -0.15579
_SET1_   ENSG00000143924     2   42361490   42569688    234      16  701228       4.0656   2.7696e-14   -2.6645e-15       4.0656
_SET1_   ENSG00000152527     2   43829412   44005126    232      28  701752       3.5987   1.1809e-13   -3.1086e-15       3.5987
_SET1_   ENSG00000138083     2   45133902   45183216     36       5  696095      0.64719   0.00021263   -3.1086e-15      0.64719
_SET1_   ENSG00000119729     2   46733945   46820260     76      11  699717        2.854        5e-10   -3.1086e-15        2.854
_SET1_   ENSG00000138039     2   48849428   49017880    229      37  697081       2.0575   6.1983e-09   -3.1086e-15       2.0575
_SET1_   ENSG00000082898     2   61694984   61800761     32       2  706498      -1.3372      0.11208   -3.1086e-15      -1.3372
_SET1_   ENSG00000115507     2   63242192   63294971     11       5  694426      -1.9065       0.1035   -3.1086e-15      -1.9065
_SET1_   ENSG00000143995     2   66625584   66811001    143      22  695857     -0.69787    0.0027899   -3.1086e-15     -0.69787
_SET1_   ENSG00000169618     2   68835721   68892708     29       7  687548       1.0406   2.7589e-05   -3.1086e-15       1.0406
_SET1_   ENSG00000059728     2   70089820   70180077     56       4  702762       2.6148   2.6408e-08   -3.1086e-15       2.6148
_SET1_   ENSG00000214513     2   73394386   73449641     35       5  701432      -1.3437     0.045985   -3.1086e-15      -1.3437
_SET1_   ENSG00000159399     2   75026108   75130486    119      20  688817      -2.3359      0.14862   -3.1086e-15      -2.3359
_SET1_   ENSG00000152284     2   85325533   85547511    232      38  695430      0.48632   1.2305e-05   -3.0531e-15      0.48632
_SET1_   ENSG00000042493     2   85611871   85680555     43       9  686604      0.52461   0.00011882   -3.1086e-15      0.52461
_SET1_   ENSG00000115548     2   86632770   86729839     47       6  703482       2.6829   4.7335e-09   -3.1086e-15       2.6829
_SET1_   ENSG00000172071     2   88846259   88962094     50       6  707715       3.1234        5e-10   -3.1086e-15       3.1234
_SET1_   ENSG00000121152     2   96966525   97049583     21       3  706115      -3.5143      0.73423   -3.1086e-15      -3.5143
_SET1_   ENSG00000196843     2   97167480   97228375     19       5  698273     -0.21502    0.0020286   -3.0531e-15     -0.21502
_SET1_   ENSG00000144191     2   98927618   99025064     82      15  691469      0.85393   1.9304e-05   -3.1086e-15      0.85393
_SET1_   ENSG00000222000     2   98937852   99007468     66      12  688225      0.54179    0.0001173   -3.1086e-15      0.54179
_SET1_   ENSG00000198914     2  105436969  105486929     20       4  698361       2.2118   5.8459e-08   -3.1086e-15       2.2118
_SET1_   ENSG00000198075     2  108959367  109014513     44       6  687153      0.34197     0.002304   -3.0531e-15      0.34197
_SET1_   ENSG00000186522     2  110290559  110406783     34       6  696625      0.11965   0.00090199   -3.0531e-15      0.11965
_SET1_   ENSG00000198142     2  110336911  110386563     12       3  703434     -0.17223    0.0020839   -3.0531e-15     -0.17223
_SET1_   ENSG00000169679     2  111385275  111470691     18       2  701396      -1.2577      0.20464   -3.1086e-15      -1.2577
_SET1_   ENSG00000169607     2  113483930  113557254     64       7  703486       -3.389      0.60777   -3.1086e-15       -3.389
_SET1_   ENSG00000144119     2  119903819  119951465     36       7  700486      -3.3601      0.56566   -3.1086e-15      -3.3601
_SET1_   ENSG00000155368     2  120089497  120140126     42       6  705074     0.042221   0.00085404   -3.0531e-15     0.042221
_SET1_   ENSG00000171227     2  120152477  120206096     46       8  699308     -0.77412    0.0093058   -3.1086e-15     -0.77412
_SET1_   ENSG00000074047     2  121458199  121760229    266      41  669260       4.9162   1.0737e-16   -2.6645e-15       4.9162
_SET1_   ENSG00000121966     2  136861919  136910735     31       5  702708      -2.4701      0.31342   -3.1086e-15      -2.4701
_SET1_   ENSG00000115183     2  159790146  160099170    288      31  697644       2.3131   1.4715e-09   -3.1086e-15       2.3131
_SET1_   ENSG00000197635     2  162838751  162966052     70      13  687458     -0.24844    0.0015172   -3.0531e-15     -0.24844
_SET1_   ENSG00000115290     2  165339322  165513358    127      19  700406      -1.1326    0.0094886   -3.1086e-15      -1.1326
_SET1_   ENSG00000152253     2  169680642  169804881    169      19  696874       3.9444   5.0526e-14   -3.1086e-15       3.9444
_SET1_   ENSG00000204335     2  171536861  171584588     20       6  696612      0.32542   0.00020111   -3.0531e-15      0.32542
_SET1_   ENSG00000091409     2  173257082  173381181    214      26  699008      -2.4025      0.14485   -3.1086e-15      -2.4025
_SET1_   ENSG00000152256     2  173385101  173499823     94       6  701374      -0.4212     0.012299   -3.0531e-15      -0.4212
_SET1_   ENSG00000197557     2  178467720  178518694     97       8  699870        1.364    1.711e-05   -3.1086e-15        1.364
_SET1_   ENSG00000138434     2  182721560  182805465     30       4  686299     -0.64948     0.057471   -3.1086e-15     -0.64948
_SET1_   ENSG00000065548     2  187315883  187384090     48       6  703178       1.5943   1.6025e-06   -3.1086e-15       1.5943
_SET1_   ENSG00000138448     2  187419792  187555628     73      10  702601       2.5538   2.5986e-09   -3.1086e-15       2.5538
_SET1_   ENSG00000003436     2  188318957  188465487    106      16  699220     0.012427    0.0003719   -3.0548e-15     0.012427
_SET1_   ENSG00000081320     2  196988290  197076227     92       7  692756      -0.9946     0.032374   -3.1086e-15      -0.9946
_SET1_   ENSG00000163535     2  201339731  201458505    106      16  699712     -0.91299    0.0074108   -3.1086e-15     -0.91299
_SET1_   ENSG00000155760     2  202864310  202913160     52       8  702695     -0.43377    0.0032644   -3.0531e-15     -0.43377
_SET1_   ENSG00000116117     2  205375516  206494886    937      81  697094      0.35747   5.1515e-07   -3.0531e-15      0.35747
_SET1_   ENSG00000183671     2  207030040  207117771     58      10  701142     -0.88423    0.0087439   -3.1086e-15     -0.88423
_SET1_   ENSG00000182187     2  208997297  209045892     81      14  698766      -3.7501      0.67505   -3.1086e-15      -3.7501
_SET1_   ENSG00000115020     2  209095991  209233475     62       5  698144    -0.028845    0.0056991   -3.0531e-15    -0.028845
_SET1_   ENSG00000138376     2  215580370  215709428    136      18  697680      -1.5694     0.034506   -3.1086e-15      -1.5694
_SET1_   ENSG00000115457     2  217462551  217539159     47      12  666819       3.4846   2.1839e-10   -3.1086e-15       3.4846
_SET1_   ENSG00000115461     2  217526828  217595248     69      11  679945       4.5994   8.9824e-14   -2.6645e-15       4.5994
_SET1_   ENSG00000079308     2  218654512  218902718    207      49  682758        1.586   1.3481e-07   -3.1086e-15        1.586
_SET1_   ENSG00000188282     2  218864683  218965304     54      10  682016       3.0081        5e-10   -3.1086e-15       3.0081
_SET1_   ENSG00000127831     2  219248815  219328018     26       4  694601       4.3831   1.4884e-13   -2.6645e-15       4.3831
_SET1_   ENSG00000175084     2  220248099  220301461     23       4  677204      -0.8669     0.054901   -3.1086e-15      -0.8669
_SET1_   ENSG00000135903     2  223054607  223198715    145      31  690490     -0.73704    0.0032248   -3.1086e-15     -0.73704
_SET1_   ENSG00000123983     2  223690652  223819357     91      10  698135     -0.32339     0.002215   -3.0531e-15     -0.32339
_SET1_   ENSG00000135916     2  231694354  231753963     24       9  688267     -0.93938    0.0078894   -3.1086e-15     -0.93938
_SET1_   ENSG00000123485     2  234732062  234798212    154      12  703727      -1.4297     0.035496   -3.1086e-15      -1.4297
_SET1_   ENSG00000177483     2  238672032  238761451     54       8  698907      -3.1658      0.58201   -3.1086e-15      -3.1658
_SET1_   ENSG00000134107     3    4985801    5037008     34       9  681780    -0.096175    0.0015438   -3.0531e-15    -0.096175
_SET1_   ENSG00000187288     3    9898398    9956938     30       5  692760       3.9073   2.8611e-12   -3.1086e-15       3.9073
_SET1_   ENSG00000144554     3   10033098   10153614     53       2  698587       4.3477   1.2377e-10   -2.6645e-15       4.3477
_SET1_   ENSG00000163705     3   10113001   10184915     33       3  697306       3.3808   4.2327e-09   -3.1086e-15       3.3808
_SET1_   ENSG00000134070     3   10171549   10295427     76      17  689435        1.197   3.1521e-06   -3.1086e-15        1.197
_SET1_   ENSG00000163520     3   13538824   13689922    156      29  687480       2.6878        5e-10   -3.1086e-15       2.6878
_SET1_   ENSG00000144566     3   19953571   20036667     70      13  699477       1.6286   3.3532e-07   -3.1086e-15       1.6286
_SET1_   ENSG00000114166     3   20046515   20205896    147      22  696675     -0.76368    0.0037001   -3.1086e-15     -0.76368
_SET1_   ENSG00000129810     3   20192085   20262784     78       9  703736      -1.7735     0.082111   -3.1086e-15      -1.7735
_SET1_   ENSG00000179796     3   26629297   26762267    111      16  701345       1.5303   3.8893e-07   -3.1086e-15       1.5303
_SET1_   ENSG00000033867     3   27404214   27560911    141      16  703735       4.0395   1.0672e-13   -2.6645e-15       4.0395
_SET1_   ENSG00000187091     3   38038987   38106253     39       8  696299       2.9806        5e-10   -3.1086e-15       2.9806
_SET1_   ENSG00000144655     3   39173346   39231053     42       8  696538      0.67636   6.9881e-05   -3.1086e-15      0.67636
_SET1_   ENSG00000172888     3   40531369   40626176     30       3  673115      -2.1356      0.40356   -3.1086e-15      -2.1356
_SET1_   ENSG00000163808     3   44768209   44924868     43       6  700939     -0.82008     0.011975   -3.1086e-15     -0.82008
_SET1_   ENSG00000144791     3   45561886   45737830    170      20  695307       2.6164   7.2338e-10   -3.1086e-15       2.6164
_SET1_   ENSG00000163820     3   45949396   46072316     97      10  702589      -1.1584     0.020273   -3.1086e-15      -1.1584
_SET1_   ENSG00000114646     3   47593729   47657282     19       2  704128       3.3758   7.1153e-10   -3.1086e-15       3.3758
